year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,final_price,final_bids,date_sold,status,bids,price,time_remaining_or_date_sold
2014,Kia,Cerato,S YD Automatic Sedan,Sedan,5.0,2014-11,2014-12,KNAFK416MF5359162,1DS3LE,VIC,30-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.8,Petrol,Automatic,161496,km,Dark Grey,Black,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051420/motor-vehicles-motor-cycles/2014-kia-cerato-s-yd-automatic-sedan,"Medium Scratch on Various parts on panels
Dents or marks on body consistent with age and kilometres.
Front Seat Stains passenger seat","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 161A GV350912",,,,sold,9.0,"$5,700",2025-07-25
2012,Hyundai,Elantra,Elite MD Automatic Sedan,Sedan,5.0,2012-05,2012-06,KMHDH41EMDU542784,ZCU846,VIC,27-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.8,Petrol,Automatic,92723,km,Red,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051422/motor-vehicles-motor-cycles/2012-hyundai-elantra-elite-md-automatic-sedan,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 154 (350739)",,,,sold,37.0,"$6,200",2025-07-25
2010,Hyundai,Santa,Fe Highlander CRDi (4x4) CM T/D Auto 7 Seats Wagon,Wagon,7.0,2010-03,2010-04,KMHSH81XSAU611569,XTG037,VIC,04-06-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.2,Diesel,Automatic,337477,km,Grey,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051424/motor-vehicles-motor-cycles/2010-hyundai-santa-fe-highlander-crdi-4x4-cm-t-d-auto-7-seats-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Sunroof, Third Row Seat, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 454 (348500)",,,,sold,35.0,"$2,528",2025-07-25
2012,Volvo,XC60,T5 Manual Wagon,Wagon,5.0,Unable to locate,2012-12,YV1DZ475BD2374371,ZXD121,VIC,09-08-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,Manual,128077,km,Black,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21051430/motor-vehicles-motor-cycles/2012-volvo-xc60-t5-manual-wagon,Dents or marks on body consistent with age and kilometres.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 470 (350803)",,,,sold,53.0,"$4,525",2025-07-25
2015,Nissan,X-Trail,ST-L AWD T32 CVT Wagon,Wagon,5.0,2015-10,2015-10,JN1TBNT32A0501919,,,"Sold Unregistered, Without Plates",0.0,4.0,2.5,Petrol,CVT,151938,km,White,Black Leather,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50515836/motor-vehicles-motor-cycles/2015-nissan-x-trail-st-l-awd-t32-cvt-wagon,"Front Seat worn Driver seat
Medium Dent on Rh front door
Dents or marks on body consistent with age and kilometres.
Marks in boot","Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-28 GV349140",,,,sold,101.0,"$9,300",2025-07-25
2010,Ford,Escape,ZD Automatic Wagon,Wagon,5.0,2010-12,2011-02,LFACTFLNXA2004919,,,"Sold Unregistered, Without Plates",0.0,4.0,2.3,Petrol,Automatic,255045,km,Grey,Grey,Yes,No,No,No,Yes,QLD,https://www.grays.com/lot/0001-50515851/motor-vehicles-motor-cycles/2010-ford-escape-zd-automatic-wagon,"Airbag light ON
Door card Worn.
Paint fading Multiple panels
Front Seat worn Both seats
Dents or marks on body consistent with age and kilometres.
Medium Scuff on Rh front bumper
Medium Scratch on Lh front door
Back Seat Stains.","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Roof Rail, Crash Test Star Rating 4, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-43 GV349225",,,,sold,6.0,$409,2025-07-25
2020,SUBARU,FORESTER,2.5i Premium S5 CVT Wagon,Wagon,5.0,2020-11,2020-12,JF2SK9KL5MG056736,,,"Sold Unregistered, Without Plates",2.0,4.0,2.5,Petrol,CVT,103460,km,White,Black,Yes,No,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50712171/motor-vehicles-motor-cycles/2020-subaru-forester-2-5i-premium-s5-cvt-wagon,"Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.
Front Seat worn driver","Air Conditioning, Auto Control, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Crash Test Star Rating 5, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-199 GV350324",,,,sold,131.0,"$21,200",2025-07-25
2014,Renault,Master,MWB Turbo Diesel Automatic Van,Van,1.0,2014-04,2014-08,VF1MAFFVNE0704810,,,"Sold Unregistered, Without Plates",0.0,4.0,2.3,Diesel,Automatic,319281,km,Red,Grey,Yes,Yes,Yes,Yes,Yes,QLD,https://www.grays.com/lot/0001-50712176/motor-vehicles-motor-cycles/2014-renault-master-mwb-turbo-diesel-automatic-van,"Engine light ON
Front Seat worn Driver seat
Dents or marks on body consistent with age and kilometres.
Paint fading Multiple panels
Large Scratch on Rh sill
Medium Dent on rear tailgate","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Roof Rail, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-962 GV348251",,,,sold,96.0,"$6,950",2025-07-25
2016,Land,Rover,Range Rover Evoque TD4 150 PURE Turbo Diesel AUTO Wagon,Wagon,5.0,2016-04,2016-06,SALVA2AN8GH148619,,,"Sold Unregistered, Without Plates",0.0,4.0,2,Diesel,Automatic - 4 Speed,163960,km,White,Black,Yes,No,Yes,No,Yes,QLD,https://www.grays.com/lot/0001-50712181/motor-vehicles-motor-cycles/2016-land-rover-range-rover-evoque-td4-150-pure-turbo-diesel-auto-wagon,"Engine noise observed
Engine Smoke visible
Engine Smoke visible inside cabin of vehicle
Inspection highly recommended by qualified third party
Front Seat Stains Driver
Dents or marks on body consistent with age and kilometres
Traction control light on
HDC warning on dash
Multiple warnings on dash
Tilt tray required for collection","Air Conditioning, Auto Control, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Crash Test Star Rating 4, Location: 131-153 Main Beach Road, Pinkenba, QLD, 4008, Key No: K-797 GV345884",,,,sold,29.0,"$4,400",2025-07-25
2016,Volvo,S60,T4 KINETIC Automatic Sedan,Sedan,5.0,2016 - 08,2016 - 11,YV1FS41C0H2426264,,,"Sold Unregistered, Without Plates",,4.0,2,Petrol,Automatic,112945,km,White,Black Leather,Yes,No,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60048158/motor-vehicles-motor-cycles/2016-volvo-s60-t4-kinetic-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Navigation, Sunroof, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 26",,,,sold,116.0,"$8,900",2025-07-25
2013,Hyundai,Elantra,Elite MD Automatic Sedan,Sedan,5.0,2013 - 06,2013 -09,KMHDH41EMDU912725,,,"Sold Unregistered, Without Plates",,4.0,1.8,Petrol,Automatic,130680,km,White,Multi,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60048165/motor-vehicles-motor-cycles/2013-hyundai-elantra-elite-md-automatic-sedan,Engine noise observed.,"Air Conditioning, Bluetooth Capability, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Navigation (Android Auto), Crash Test Star Rating 5, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 3A",,,,sold,50.0,"$5,000",2025-07-25
2019,Ford,Ranger,XLT 4X4 PX III Turbo Diesel Automatic Dual Cab,Dual Cab Chassis,5.0,2019 - 08,2019 - 09,MPBUMFF50KX246795,,,"Sold Unregistered, Without Plates",,5.0,3.2,Diesel,Automatic,119439,km,Blue,Black Leather,Yes,No,Yes,No,Yes,SA,https://www.grays.com/lot/0001-60048172/motor-vehicles-motor-cycles/2019-ford-ranger-xlt-4x4-px-iii-turbo-diesel-automatic-dual-cab,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Bluetooth Capability, ARB Bullbar, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Navigation, Spotlights, Crash Test Star Rating 5, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: WH22",,,,sold,223.0,"$21,700",2025-07-25
2013,Mitsubishi,Triton,GLX (4x4) MN Turbo Diesel Manual Ute,Ute,4.0,2013 - 06,2013 - 08,MMACNKB40ED000593,,,"Sold Unregistered, Without Plates",,4.0,2.5,Diesel,Manual,56308,km,White,Multi,Yes,No,No,No,Yes,SA,https://www.grays.com/lot/0001-60048174/motor-vehicles-motor-cycles/2013-mitsubishi-triton-glx-4x4-mn-turbo-diesel-manual-ute,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Beacons, Power Steering, Reverse camera, Crash Test Star Rating 4, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: FP3",,,,sold,60.0,"$5,002",2025-07-25
2014,Mitsubishi,Triton,GLX (4x4) MN Turbo Diesel Manual Dual Cab,Dual Cab Chassis,5.0,2014 - 06,2014 - 07,MMAJNKB40FD012820,,,"Sold Unregistered, Without Plates",,4.0,2.5,Diesel,Manual,115616,km,White,Multi,Yes,No,No,No,Yes,SA,https://www.grays.com/lot/0001-60048175/motor-vehicles-motor-cycles/2014-mitsubishi-triton-glx-4x4-mn-turbo-diesel-manual-dual-cab,"Engine light ON
Traction control light ON
Airbag light ON","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Beacons, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: fp5",,,,sold,91.0,"$7,100",2025-07-25
2013,Mitsubishi,Triton,GLX MN Turbo Diesel Manual Cab Chassis,Cab Chassis,2.0,2013 - 06,2013 - 07,MMAENKA40DD013344,,,"Sold Unregistered, Without Plates",,4.0,2.5,Diesel,Manual,131382,km,White,Multi,Yes,No,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60048176/motor-vehicles-motor-cycles/2013-mitsubishi-triton-glx-mn-turbo-diesel-manual-cab-chassis,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Beacons, Electric Windows, MP3 Capability, Power Steering, Reverse camera, Crash Test Star Rating 4, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: fp6",,,,sold,55.0,"$4,800",2025-07-25
2013,Mitsubishi,Triton,4X4 GLX MN Turbo Diesel Manual Dual Cab,Dual Cab Chassis,5.0,2013 - 07,2013 - 08,MMAJNKB40ED002179,,,"Sold Unregistered, Without Plates",,4.0,2.5,Diesel,Manual,102406,km,White,Multi,Yes,No,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60048177/motor-vehicles-motor-cycles/2013-mitsubishi-triton-4x4-glx-mn-turbo-diesel-manual-dual-cab,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Beacons, Electric Windows, MP3 Capability, Power Steering, Reverse camera, Crash Test Star Rating 4, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: fp4",,,,sold,93.0,"$7,700",2025-07-25
2006,Holden,Rodeo,LX (4x4) RA Turbo Diesel Manual Crew Cab Chassis,Crew Cab Chassis,5.0,2006-01,2006-03,MPATFS77J6H537124,no plates,WA,"Sold Unregistered, Without Plates",0.0,4.0,3,Diesel,Manual,271470,km,Silver,Grey,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061078/motor-vehicles-motor-cycles/2006-holden-rodeo-lx-4x4-ra-turbo-diesel-manual-crew-cab-chassis,"Dents or marks on body consistent with age and kilometres.
Hood Lining Sagging
Paint peeling Various Panels
Engine Smoke visible
Engine idling rough","Bull Bar, CD Player, Central Locking, Driver Airbag, Electric Windows, Nudge Bar, Power Steering, Crash Test Star Rating 3, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: TB48, VI110425112512820",,,,sold,20.0,"$1,109",2025-07-25
2012,Holden,Commodore,SV6 VE Automatic Sedan,Sedan,5.0,2012-05,2012-05,6G1EK5E36CL658856,No plates,WA,"Sold Unregistered, Without Plates",0.0,6.0,3.6,Petrol,Automatic,318225,km,White,Grey,Yes,No,No,No,No,WA,https://www.grays.com/lot/0001-9061081/motor-vehicles-motor-cycles/2012-holden-commodore-sv6-ve-automatic-sedan,"Medium Dent on Rear Quarter Passenger
Front and Back Cracked bumper.
Gear Knob Broken","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: TB7, VI140225140516660",,,,sold,7.0,$609,2025-07-25
2011,Hyundai,Elantra,Active MD Manual Sedan,Sedan,5.0,2011-09,2011-11,KMHDG41ELCU302668,No plates,WA,"Sold Unregistered, Without Plates",0.0,4.0,1.8,Petrol,Manual,157051,km,Bronze,Grey,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061083/motor-vehicles-motor-cycles/2011-hyundai-elantra-active-md-manual-sedan,"Large Scratch on Rear Passenger Door
Front and back Cracked bumper.
Medium Dent on Driver side Front Panel
Door card Damaged.
Paint peeling Various Panels
Door Mirror Broken passenger","Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: TB9, VI120425160016316",,,,sold,19.0,"$1,109",2025-07-25
2000,Mercedes,Benz,S430 W220 Automatic Sedan,Sedan,5.0,2000-09,2001-01,WDB2200702A164836,no plates,WA,"Sold Unregistered, Without Plates",0.0,8.0,4.3,Petrol,Automatic,194222,km,Dark Blue,Beige Leather,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061084/motor-vehicles-motor-cycles/2000-mercedes-benz-s430-w220-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Paint peeling Various Panels
Flat Battery. Jump start or towing required
Carpet worn in places.
Hood Lining Sagging
Radio Not Working
Airbag light ON","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, Power Steering, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: TB10, VI060624153018192",,,,sold,30.0,"$2,009",2025-07-25
2008,Ford,Falcon,XT (LPG) FG Automatic Sedan,Sedan,5.0,2008-06,2008-06,6FPAAAJGSW8K79398,No Plates,WA,"Sold Unregistered, Without Plates",0.0,6.0,4,LPG,Automatic,275667,km,Beige,Black,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061086/motor-vehicles-motor-cycles/2008-ford-falcon-xt-lpg-fg-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Medium Scuff on front bumper
Medium Scuff on various along either side of car
Medium Dent on Bood Lid / Rear Bar
Front Seat worn Drivers Seat Base - Damaged
Body/panel damage Passenger rear door & dog leg","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: TB38, VI020525140018258",,,,sold,14.0,"$1,209",2025-07-25
2007,Nissan,Maxima,ST-L J31 Automatic Sedan,Sedan,5.0,Unable to locate,Unable to locate,JN1BBUJ31A0300871,No plates,WA,"Sold Unregistered, Without Plates",0.0,6.0,3.5,Petrol,Automatic,268675,km,Dark Blue,Black Leather,Yes,No,No,No,Yes,WA,https://www.grays.com/lot/0001-9061090/motor-vehicles-motor-cycles/2007-nissan-maxima-st-l-j31-automatic-sedan,"Dents or marks on body consistent with age and kilometres.
Seat Torn Both
Seat Torn Back seat
Paint fading Various Panels
Corrosion visible Various Panels
Airbag light ON","Air Conditioning, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Park Distance Control Rear, Power Steering, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: TB41, VI050525195213522",,,,sold,7.0,$509,2025-07-25
2014,Holden,Cruze,SRi JH Manual Hatchback,Hatchback,5.0,2014-03,2014-03,6G1PE6EN6EL972971,No Plates,WA,"Sold Unregistered, Without Plates",0.0,4.0,1.6,Petrol,Manual,203231,km,Red,Black Leather,Yes,No,Yes,No,Yes,WA,https://www.grays.com/lot/0001-9061094/motor-vehicles-motor-cycles/2014-holden-cruze-sri-jh-manual-hatchback,"Dents or marks on body consistent with age and kilometres.
Windscreen Chipped or Cracked.
Paint fading Various Panels
Dents or marks on body consistent with age and kilometres.
Seat Torn Drivers seat","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Park Distance Control Rear, Power Steering, Crash Test Star Rating 5, Location: 6 Spartan Street, Jandakot, WA, 6164, Key No: TB42, VI020525110814373",,,,sold,13.0,"$1,209",2025-07-25
